date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:21	56434/56434	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:59:21%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/biregghang-2-6-grueneggstrasse-19-luzern	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/biregghang-2-6-grueneggstrasse-19-luzern.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
10:59:21	373674/373674	---M--	200	added ('OK')	image/jpeg	etag:%2267e27ddf-5b3aa%22	https://www.immofonds.ch/assets/_processed_/5/d/csm__MOS4707_f6eb6de18f.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/5/d/csm__MOS4707_f6eb6de18f.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-suburban-erwirbt-wohnliegenschaft-in-steffisburg)
10:59:58	56177/56177	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:59:22%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/fabrikstrasse-10-14-lyss	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/fabrikstrasse-10-14-lyss.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
10:59:58	56650/56650	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:59:23%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/neumattweg-7911-131517-lagerweg-1012-lyss	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/neumattweg-7911-131517-lagerweg-1012-lyss.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
10:59:58	56322/56322	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:59:23%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/haldenstrasse-65676971-maennedorf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/haldenstrasse-65676971-maennedorf.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
10:59:59	56774/56774	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2017:59:24%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/mettlenstrasse-24-boldernstrasse-1517-maennedorf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/mettlenstrasse-24-boldernstrasse-1517-maennedorf.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:00	106785/106785	---M--	200	added ('OK')	image/jpeg	etag:%2267c693c6-1a121%22	https://www.immofonds.ch/assets/_processed_/1/e/csm_IFS_Ansicht_www_d_2c40489b60.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/1/e/csm_IFS_Ansicht_www_d_2c40489b60.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-suburban-mit-erfolgreichem-jahr)
11:00:00	110877/110877	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.immofonds.ch/assets/02_Dokumente/06_Medienmitteilungen/DE/250304_MM_IFS_Jahresbericht_DE.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/02_Dokumente/06_Medienmitteilungen/DE/250304_MM_IFS_Jahresbericht_DE.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-suburban-mit-erfolgreichem-jahr)
11:00:01	56451/56451	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:00%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/gruebstrasse-17-25-27-meilen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/gruebstrasse-17-25-27-meilen.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:01	4596866/4596866	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.immofonds.ch/assets/02_Dokumente/03_Jahresberichte/DE/IMMOFONDS_suburban_Jahresbericht_2024.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/02_Dokumente/03_Jahresberichte/DE/IMMOFONDS_suburban_Jahresbericht_2024.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-suburban-mit-erfolgreichem-jahr)
11:00:05	56478/56478	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:04%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/vorderweymatt-6-810-12-muri-ag	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/vorderweymatt-6-810-12-muri-ag.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:40	56716/56716	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:05%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/rohrstrasse-2-schueppwiesenstrasse-4-opfikon	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/rohrstrasse-2-schueppwiesenstrasse-4-opfikon.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:40	56233/56233	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:05%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/aarauerstrasse-6-12-muri-ag	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/aarauerstrasse-6-12-muri-ag.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:41	56455/56455	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:06%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/schaffhauserstrasse-129-opfikon	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/schaffhauserstrasse-129-opfikon.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:41	56517/56517	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:06%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/forelstrasse-52-54-ostermundigen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/forelstrasse-52-54-ostermundigen.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:42	97495/97495	---M--	200	added ('OK')	image/jpeg	etag:%2267bffedc-17cd7%22	https://www.immofonds.ch/assets/_processed_/a/6/csm_IF_Ansicht_www_d_2f55dd06d9.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/a/6/csm_IF_Ansicht_www_d_2f55dd06d9.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-mit-ertragssteigerung-im-ersten-halbjahr-2024-2025)
11:00:42	114723/114723	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.immofonds.ch/assets/user_upload/250227_MM_IF_HJB_24_D.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/user_upload/250227_MM_IF_HJB_24_D.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-mit-ertragssteigerung-im-ersten-halbjahr-2024-2025)
11:00:43	56438/56438	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:42%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/hofwiesenstrasse-13-24-68-pfaeffikon-zh	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/hofwiesenstrasse-13-24-68-pfaeffikon-zh.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:43	2154213/2154213	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.immofonds.ch/assets/user_upload/IMMOFONDS_Halbjahresbericht_2024_2025.pdf.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/user_upload/IMMOFONDS_Halbjahresbericht_2024_2025.pdf.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-mit-ertragssteigerung-im-ersten-halbjahr-2024-2025)
11:00:44	56602/56602	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:43%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/chemin-de-la-fontanettaz-9-15-21-pully	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/chemin-de-la-fontanettaz-9-15-21-pully.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:44	56531/56531	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:44%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/avenue-de-chantegrive-9-11-prilly	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/avenue-de-chantegrive-9-11-prilly.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:45	56832/56832	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:44%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/feldeggstrasse-13-5-feldlistrasse-3941-rapperswil-jona	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/feldeggstrasse-13-5-feldlistrasse-3941-rapperswil-jona.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:45	289744/289744	URF---	200	untouched ('OK%20(cached)')	image/jpeg		https://www.immofonds.ch/assets/_processed_/6/9/csm_Immofonds_Mailchimp_Header_1200x800px_RZ_f5c957b48b.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/6/9/csm_Immofonds_Mailchimp_Header_1200x800px_RZ_f5c957b48b.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/unsere-geschichte)
11:00:46	56319/56319	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:45%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/oberwiesstrasse-5-rapperswil-jona	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/oberwiesstrasse-5-rapperswil-jona.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:00:46	56692/56692	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:45%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/neuhuesli-park-246-8-1820-22-rapperswil-jona	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/neuhuesli-park-246-8-1820-22-rapperswil-jona.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:01:22	56755/56755	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:47%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/rainstrasse-46-8-18-rapperswil-jona	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/rainstrasse-46-8-18-rapperswil-jona.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:01:23	56503/56503	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:48%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/saeumerstrasse-9-13-rueschlikon	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/saeumerstrasse-9-13-rueschlikon.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:01:23	56155/56155	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:48%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/althardstrasse-10-regensdorf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/althardstrasse-10-regensdorf.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:01:23	56686/56686	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:00:48%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/luzernerstrasse-2-abc-2-d-root	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/luzernerstrasse-2-abc-2-d-root.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:01:26	347971/347971	---M--	200	added ('OK')	image/jpeg	etag:%226704ba6a-54f43%22	https://www.immofonds.ch/assets/_processed_/5/c/csm_Wankdorfcity-3_Krangarten_3a8f1d0ef6.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/5/c/csm_Wankdorfcity-3_Krangarten_3a8f1d0ef6.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/bauen-an-der-zukunft-der-schweiz)
11:02:00	56500/56500	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:01:25%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/urdorferstrasse-87-93-schlieren	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/urdorferstrasse-87-93-schlieren.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:00	56627/56627	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:01:25%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/bachtelstrasse-2020a-2222a-24b-rueti-zh	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/bachtelstrasse-2020a-2222a-24b-rueti-zh.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:01	56557/56557	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:01:25%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/bahnhofstrasse-505254-spreitenbach	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/bahnhofstrasse-505254-spreitenbach.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:01	56322/56322	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:01:27%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/bahnhofstrasse-5658-spreitenbach	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/bahnhofstrasse-5658-spreitenbach.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:03	230112/230112	---M--	200	added ('OK')	application/pdf	etag:%22677fbbe6-382e0%22	https://www.immofonds.ch/assets/02_Dokumente/05_Prospekte/DE/ZugerKB_Immobilienmarkt_Monitor_2025_Q1.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/02_Dokumente/05_Prospekte/DE/ZugerKB_Immobilienmarkt_Monitor_2025_Q1.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immobilienmarkt-monitor-q1-2025-kommentar-der-zuger-kantonalbank)
11:02:38	56973/56973	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:03%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/lettenstrasse-1010a-espenmosstrasse-1012-st-gallen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/lettenstrasse-1010a-espenmosstrasse-1012-st-gallen.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:39	56429/56429	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:03%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/vonwilstrasse-51-st-gallen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/vonwilstrasse-51-st-gallen.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:39	56278/56278	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:04%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/bahnhofwiese-246-81012-staefa	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/bahnhofwiese-246-81012-staefa.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:39	56353/56353	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:04%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/laenggasse-151719-thun	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/laenggasse-151719-thun.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:02:40	177836/177836	---M--	200	added ('OK')	image/jpeg	etag:%2267853804-2b6ac%22	https://www.immofonds.ch/assets/_processed_/3/1/csm_Glatthof_Bild_und_Kartenansicht_cd8bf46f88.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/3/1/csm_Glatthof_Bild_und_Kartenansicht_cd8bf46f88.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/glatthof-zentrum-visionaeres-projekt-fuer-opfikon-glattbrugg-privater-gestaltungsplan-glatthof-zentrum-rechtskraeftig)
11:03:16	56534/56534	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:41%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/fliederweg-15-1719-unterentfelden	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/fliederweg-15-1719-unterentfelden.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:17	56768/56768	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:41%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/brunnenwiesenstrasse-37-oberlandstrasse-83-uster	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/brunnenwiesenstrasse-37-oberlandstrasse-83-uster.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:17	56401/56401	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:42%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/burgstrasse-4749-51-uster	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/burgstrasse-4749-51-uster.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:17	56706/56706	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:02:42%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/falmenstrasse-2-abcd-oberlandstrasse-96-uster	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/falmenstrasse-2-abcd-oberlandstrasse-96-uster.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:18	193865/193865	---M--	200	added ('OK')	image/png	etag:%22671a0da0-2f549%22	https://www.immofonds.ch/assets/_processed_/c/e/csm_WDC_3_-_Podcast_-_Post_LinkedIn_35a969d9e6.png	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/c/e/csm_WDC_3_-_Podcast_-_Post_LinkedIn_35a969d9e6.png	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-wankdorfcity-3-neu-auch-im-podcast)
11:03:54	56136/56136	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:19%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/falmenstrasse-4-uster	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/falmenstrasse-4-uster.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:54	56634/56634	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:19%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/riedenerstrasse-13-rosenbergstrasse-6870-wallisellen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/riedenerstrasse-13-rosenbergstrasse-6870-wallisellen.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:55	56521/56521	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:19%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/messikommerstrasse-5456-wetzikon	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/messikommerstrasse-5456-wetzikon.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:55	56791/56791	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:20%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/landstrasse-85a85b-87-stiegelenstrasse-18-wettingen	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/landstrasse-85a85b-87-stiegelenstrasse-18-wettingen.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:55	36309/36309	---M--	200	added ('OK')	image/jpeg	etag:%22670df7b4-8dd5%22	https://www.immofonds.ch/assets/_processed_/b/b/csm_Logo_Gresp2_9f2c0aa803.jpg	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/_processed_/b/b/csm_Logo_Gresp2_9f2c0aa803.jpg	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-erzielt-vier-von-fuenf-sternen-im-gresb-rating)
11:03:56	56433/56433	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:56%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/rosinlistrasse-13-5-wetzikon	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/rosinlistrasse-13-5-wetzikon.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:56	56351/56351	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:56%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/st-gallerstrasse-53-wil	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/st-gallerstrasse-53-wil.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:57	80409/80409	URF---	200	untouched ('OK%20(cached)')	application/pdf		https://www.immofonds.ch/assets/02_Dokumente/06_Medienmitteilungen/DE/241015_IF_MM_GRESB_DE.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/02_Dokumente/06_Medienmitteilungen/DE/241015_IF_MM_GRESB_DE.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/immofonds-erzielt-vier-von-fuenf-sternen-im-gresb-rating)
11:03:58	56405/56405	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:57%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/eichenweg-1012-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/eichenweg-1012-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:03:58	56299/56299	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:58%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/guggenbuehlstrasse-60-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/guggenbuehlstrasse-60-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:04:34	56361/56361	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:59%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/guggenbuehlstrasse-6163-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/guggenbuehlstrasse-6163-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:04:35	56423/56423	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:03:59%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/gutstrasse-1113-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/gutstrasse-1113-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:04:35	56309/56309	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:04:00%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/mooswiesenweg-171921-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/mooswiesenweg-171921-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:04:35	56507/56507	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:04:01%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/lindbergstrasse-2022-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/lindbergstrasse-2022-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:04:36	91817/91817	---M--	200	added ('OK')	application/pdf	etag:%226703e203-166a9%22	https://www.immofonds.ch/assets/02_Dokumente/06_Medienmitteilungen/DE/241008_IF_MM_Wandorfcity_3_DE.pdf	/home/taliban/websites/immofonds.ch/www.immofonds.ch/assets/02_Dokumente/06_Medienmitteilungen/DE/241008_IF_MM_Wandorfcity_3_DE.pdf	(from https://www.immofonds.ch/infodienst/aktuelles/news-artikel/baubewilligung-fuer-wankdorfcity-3-erteilt-bau)
11:05:12	56271/56271	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:04:37%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/mooswiesenweg-4648-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/mooswiesenweg-4648-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:05:13	56294/56294	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:04:37%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/sonnenblickstrasse-1-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/sonnenblickstrasse-1-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:05:13	56576/56576	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:04:37%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/chemin-de-sous-bois-10-yverdon-les-bains	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/chemin-de-sous-bois-10-yverdon-les-bains.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
11:05:13	56579/56579	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2027%20Sep%202025%2018:04:39%20GMT	https://www.immofonds.ch/fr/fonds/immofonds/objet/toessfeldstrasse-35-37-winterthur	/home/taliban/websites/immofonds.ch/www.immofonds.ch/fr/fonds/immofonds/objet/toessfeldstrasse-35-37-winterthur.html	(from https://www.immofonds.ch/fr/fonds/immofonds/portefeuille)
